Filename,w,p,p 0.99,min entropy
hybrid0_p30es40.bin,12,0.5266153193838327,0.5279015010319041,0.9216593267227203
hybrid0_p30es60.bin,12,0.5294353532242387,0.530721127052206,0.9139741139034966
hybrid0_p30es70.bin,12,0.5317473809685717,0.5330327897183101,0.9077038112294434
hybrid0_p30es80.bin,12,0.535403424841098,0.5366881997278363,0.8978439272557729
hybrid0_p30es90.bin,12,0.5394994739936879,0.5407834563103759,0.8868770776312686
hybrid0_p40es0.bin,11,0.5178446962916592,0.519131882825946,0.9458270003720709
hybrid0_p40es10.bin,11,0.517586693453628,0.5188739035510842,0.9465441166599434
hybrid0_p40es100.bin,11,0.5580421384635231,0.5593214378047037,0.8382504675465003
hybrid0_p40es20.bin,11,0.5188207070277773,0.520107801315195,0.9431174172025566
hybrid0_p40es30.bin,12,0.5264383172598072,0.5277245231323423,0.9221430683785574
hybrid0_p40es40.bin,12,0.528270339244071,0.5295562865414278,0.9171440584536406
hybrid0_p40es50.bin,12,0.5313803765645188,0.532665845115088,0.9086973175791133
hybrid0_p40es60.bin,12,0.5350824209890519,0.5363672543066368,0.8987069327595925
hybrid0_p40es70.bin,12,0.5411904942859315,0.5424741239591077,0.8823737723094341
hybrid0_p40es80.bin,11,0.5406679473474209,0.5419516869385245,0.8837638486973429
hybrid0_p40es90.bin,11,0.5493570429274722,0.5506387591751201,0.8608219308280606
hybrid0_p50es0.bin,11,0.5182707009777108,0.5195578478532976,0.9446437063645302
hybrid0_p10es50.bin,12,0.5249522994275931,0.5262387022841682,0.9262107393136765
hybrid0_p20es0.bin,12,0.525375304503654,0.5266616524502802,0.9250516777989383
hybrid0_p30es50.bin,12,0.5276483317799814,0.5289343688163015,0.9188393737907885
hybrid0_p50es10.bin,11,0.5178116959286552,0.5190988854959994,0.9459187046169174
hybrid0_p60es60.bin,11,0.5495510450614957,0.550832711636035,0.8603138572849192
hybrid0_p80es100.bin,10,0.7055050550505505,0.7066792413734492,0.5008725642736589
hybrid0_p90es70.bin,11,0.6358219940419345,0.6370615692382579,0.6504952854477624
hybrid100_p10es10.bin,12,0.5255443065316784,0.5268306322815635,0.9245888621329358
hybrid100_p20es50.bin,12,0.5262723152677832,0.5275585437120127,0.922596894837253
hybrid100_p40es0.bin,11,0.5177126948396432,0.5189998934724311,0.9461938524252295
hybrid100_p50es40.bin,11,0.5242767670444375,0.525563255029306,0.9280636823171599
hybrid100_p60es90.bin,11,0.6012356135917495,0.6024969437461408,0.7309741718077831
hybrid100_p80es30.bin,11,0.527313800451805,0.5285998842808304,0.9197519857374112
hybrid10_p0es80.bin,12,0.5259123109477314,0.5271985878528003,0.9235815889201734
hybrid10_p10es20.bin,12,0.5252753033036397,0.5265616643148667,0.9253256033477671
hybrid10_p20es70.bin,12,0.527187326247915,0.5284734285028606,0.9200971597616396
hybrid10_p40es100.bin,11,0.5585811443925883,0.5598602806912775,0.8368612632600144
hybrid10_p50es60.bin,11,0.5363919003109034,0.537676491267801,0.8951897005899576
